id,sensor_id,temperature,humidity,pressure,timestamp,pm25,light,uv_level,rain_raw,wind_raw,vibration,location,ingestion_timestamp,batch_id
4851,192.168.1.50,20.72,49.6,1011.0,[],88.0,0,0,0,68,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4982,192.168.1.50,26.58,45.4,1021.0,[],105.0,52290,9,0,98,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4583,192.168.1.50,13.46,31.6,1030.0,[],31.0,49825,1,0,246,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4650,192.168.1.50,16.88,67.6,1017.0,[],11.0,46988,3,0,101,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4806,192.168.1.50,19.24,44.2,1023.0,[],100.0,20415,3,0,265,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4822,192.168.1.50,13.83,88.6,997.0,[],10.0,0,0,407,222,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4928,192.168.1.50,11.89,92.5,1003.0,[],9.0,0,0,116,264,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
5007,192.168.1.50,11.76,90.2,993.0,[],20.0,0,0,150,327,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
5031,192.168.1.50,12.58,64.3,1017.0,[],42.0,34774,2,0,163,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
5034,192.168.1.50,12.72,31.4,1025.0,[],5.0,55184,3,0,195,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4307,192.168.1.50,17.24,58.2,1025.0,[],86.0,6954,1,0,237,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4575,192.168.1.50,18.13,43.0,1012.0,[],133.0,0,0,0,71,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4790,192.168.1.50,16.14,77.2,1015.0,[],10.0,0,0,0,110,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4793,192.168.1.50,20.02,39.6,1021.0,[],104.0,0,0,0,194,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4880,192.168.1.50,25.83,77.8,1026.0,[],18.0,13538,5,0,289,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
5036,192.168.1.50,14.6,44.1,1012.0,[],70.0,53527,2,0,172,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4362,192.168.1.50,25.15,62.9,1024.0,[],136.0,51547,11,0,15,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4455,192.168.1.50,30.05,58.0,1029.0,[],65.0,54832,9,0,257,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4562,192.168.1.50,15.65,78.3,1012.0,[],102.0,17989,5,0,222,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4659,192.168.1.50,19.63,36.9,1024.0,[],35.0,0,0,0,218,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4858,192.168.1.50,17.39,65.7,1019.0,[],149.0,19857,1,0,294,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4905,192.168.1.50,23.29,41.7,1022.0,[],149.0,64982,5,0,176,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
5008,192.168.1.50,17.01,42.7,1017.0,[],39.0,20900,4,0,218,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4109,192.168.1.50,13.79,45.5,1022.0,[],88.0,1891,2,0,139,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4148,192.168.1.50,25.01,48.2,1022.0,[],100.0,40263,2,0,251,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4881,192.168.1.50,9.87,63.7,1017.0,[],146.0,0,0,0,142,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
5017,192.168.1.50,11.25,49.0,1028.0,[],124.0,0,0,0,36,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4296,192.168.1.50,17.91,39.9,1029.0,[],39.0,19186,5,0,82,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4355,192.168.1.50,21.56,30.3,1028.0,[],95.0,0,0,0,99,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4411,192.168.1.50,10.2,47.7,1027.0,[],57.0,20394,4,0,126,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4173,192.168.1.50,21.53,49.6,1020.0,[],65.0,47464,5,0,18,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4376,192.168.1.50,1.07,88.4,995.0,[],21.0,0,0,151,163,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4509,192.168.1.50,17.14,73.6,1025.0,[],118.0,16432,4,0,35,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4618,192.168.1.50,11.55,36.0,1028.0,[],12.0,15262,3,0,199,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4714,192.168.1.50,19.71,39.3,1020.0,[],42.0,0,0,0,57,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4819,192.168.1.50,18.08,40.9,1018.0,[],134.0,50275,2,0,106,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4888,192.168.1.50,9.41,75.4,1026.0,[],150.0,0,0,0,288,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4973,192.168.1.50,12.67,75.9,1011.0,[],150.0,58203,2,0,170,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4115,192.168.1.50,10.75,89.3,999.0,[],6.0,811,0,384,275,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4437,192.168.1.50,11.76,45.3,1019.0,[],55.0,0,0,0,113,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4468,192.168.1.50,6.74,74.7,1012.0,[],20.0,0,0,0,127,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4639,192.168.1.50,15.71,64.8,1025.0,[],61.0,0,0,0,35,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4739,192.168.1.50,11.3,94.7,1005.0,[],29.0,0,0,713,357,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4201,192.168.1.50,23.94,56.7,1014.0,[],98.0,6219,2,0,296,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4248,192.168.1.50,20.25,49.2,1014.0,[],49.0,25476,9,0,176,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4713,192.168.1.50,20.29,44.8,1025.0,[],37.0,21473,2,0,60,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4725,192.168.1.50,20.66,37.1,1028.0,[],83.0,0,0,0,44,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4775,192.168.1.50,20.26,66.4,1021.0,[],65.0,0,0,0,296,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4254,192.168.1.50,17.83,54.5,1022.0,[],65.0,0,0,0,225,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4652,192.168.1.50,17.97,53.9,1030.0,[],76.0,0,0,0,245,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4995,192.168.1.50,16.11,96.2,1002.0,[],15.0,2924,2,478,381,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4081,192.168.1.50,21.23,93.0,992.0,[],12.0,1726,2,681,170,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4085,192.168.1.50,15.61,41.1,1016.0,[],107.0,36889,2,0,53,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4314,192.168.1.50,17.94,61.8,1030.0,[],126.0,15546,8,0,196,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4418,192.168.1.50,25.69,57.2,1025.0,[],62.0,7269,2,0,241,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4558,192.168.1.50,14.13,52.0,1018.0,[],91.0,29708,3,0,209,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4598,192.168.1.50,24.02,31.3,1011.0,[],58.0,61584,8,0,131,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4630,192.168.1.50,18.16,31.5,1030.0,[],33.0,0,0,0,76,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4636,192.168.1.50,5.83,49.0,1020.0,[],53.0,0,0,0,41,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
5070,192.168.1.50,23.97,64.4,1028.0,[],68.0,42892,5,0,148,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4105,192.168.1.50,15.78,74.4,1023.0,[],80.0,18316,4,0,80,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4441,192.168.1.50,19.29,57.1,1016.0,[],50.0,3458,2,0,235,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4464,192.168.1.50,21.23,71.9,1023.0,[],76.0,20490,2,0,50,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4484,192.168.1.50,9.01,77.3,1015.0,[],80.0,0,0,0,186,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4645,192.168.1.50,5.42,51.1,1014.0,[],83.0,0,0,0,179,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4810,192.168.1.50,21.01,62.1,1028.0,[],64.0,22155,1,0,260,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4898,192.168.1.50,22.41,52.4,1010.0,[],28.0,26141,1,0,259,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
5077,192.168.1.50,20.26,59.9,1022.0,[],12.0,5944,4,0,84,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4342,192.168.1.50,9.66,33.1,1018.0,[],92.0,0,0,0,102,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4375,192.168.1.50,13.4,36.2,1030.0,[],39.0,34108,1,0,234,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4473,192.168.1.50,16.83,36.0,1027.0,[],14.0,29613,3,0,24,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4497,192.168.1.50,30.33,46.9,1017.0,[],146.0,13377,11,0,282,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4600,192.168.1.50,10.96,33.2,1027.0,[],56.0,0,0,0,115,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4722,192.168.1.50,12.92,48.9,1026.0,[],127.0,0,0,0,256,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4184,192.168.1.50,12.57,54.5,1030.0,[],29.0,0,0,0,202,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4287,192.168.1.50,7.55,97.3,994.0,[],17.0,1927,1,318,103,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4571,192.168.1.50,4.9,33.7,1025.0,[],91.0,0,0,0,50,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4747,192.168.1.50,32.08,44.8,1021.0,[],132.0,13649,3,0,212,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4768,192.168.1.50,20.08,67.9,1026.0,[],87.0,6397,3,0,114,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4800,192.168.1.50,19.24,75.6,1010.0,[],44.0,0,0,0,173,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4268,192.168.1.50,21.73,71.8,1025.0,[],92.0,34362,1,0,93,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4434,192.168.1.50,0.82,69.7,1018.0,[],27.0,0,0,0,117,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4941,192.168.1.50,14.19,85.7,1002.0,[],17.0,3783,1,595,118,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4227,192.168.1.50,5.92,40.5,1029.0,[],133.0,0,0,0,235,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4676,192.168.1.50,7.49,30.4,1026.0,[],59.0,0,0,0,299,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4869,192.168.1.50,7.01,54.1,1028.0,[],21.0,0,0,0,292,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
5024,192.168.1.50,11.54,31.5,1017.0,[],90.0,0,0,0,51,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4447,192.168.1.50,16.9,48.4,1015.0,[],81.0,0,0,0,156,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4382,192.168.1.50,9.61,74.2,1010.0,[],19.0,0,0,0,28,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4511,192.168.1.50,5.29,58.6,1027.0,[],29.0,7099,5,0,33,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4574,192.168.1.50,27.47,55.8,1010.0,[],48.0,63049,4,0,86,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4607,192.168.1.50,11.34,71.7,1014.0,[],126.0,0,0,0,109,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4691,192.168.1.50,11.12,58.4,1019.0,[],104.0,13494,1,0,145,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4955,192.168.1.50,12.4,34.7,1011.0,[],120.0,0,0,0,240,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
5048,192.168.1.50,15.9,31.1,1022.0,[],127.0,48191,10,0,223,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4387,192.168.1.50,19.13,53.6,1023.0,[],84.0,0,0,0,205,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4451,192.168.1.50,3.94,72.2,1014.0,[],63.0,0,0,0,220,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4079,192.168.1.50,18.31,64.4,1015.0,[],111.0,27407,7,0,194,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4394,192.168.1.50,20.39,50.7,1027.0,[],36.0,41242,3,0,294,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4697,192.168.1.50,24.5,40.3,1017.0,[],33.0,37082,9,0,283,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4886,192.168.1.50,12.2,61.4,1015.0,[],146.0,7797,3,0,275,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4463,192.168.1.50,11.32,59.1,1017.0,[],37.0,0,0,0,225,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4589,192.168.1.50,24.09,58.1,1014.0,[],130.0,0,0,0,89,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4635,192.168.1.50,9.07,59.6,1023.0,[],105.0,41358,4,0,54,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4220,192.168.1.50,12.66,85.1,994.0,[],1.0,0,0,293,235,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4843,192.168.1.50,14.45,45.2,1025.0,[],122.0,0,0,0,166,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4226,192.168.1.50,0.49,59.5,1025.0,[],25.0,0,0,0,94,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4272,192.168.1.50,10.21,66.2,1029.0,[],99.0,58522,2,0,142,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4515,192.168.1.50,21.05,75.5,1010.0,[],89.0,10264,2,0,37,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4554,192.168.1.50,9.55,38.2,1022.0,[],31.0,0,0,0,79,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4569,192.168.1.50,23.28,54.8,1024.0,[],66.0,0,0,0,211,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4715,192.168.1.50,24.93,77.4,1012.0,[],122.0,30736,2,0,260,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4749,192.168.1.50,15.49,89.0,995.0,[],27.0,3584,2,293,338,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4308,192.168.1.50,12.66,49.2,1017.0,[],27.0,0,0,0,123,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4572,192.168.1.50,18.94,63.7,1015.0,[],104.0,44903,1,0,269,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4617,192.168.1.50,28.02,47.3,1012.0,[],77.0,17362,3,0,7,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4815,192.168.1.50,10.78,45.1,1018.0,[],55.0,0,0,0,44,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4072,192.168.1.50,27.14,31.3,1022.0,[],68.0,12293,11,0,128,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4758,192.168.1.50,13.1,36.7,1017.0,[],92.0,2902,1,0,83,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4872,192.168.1.50,4.97,63.2,1019.0,[],92.0,0,0,0,131,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4609,192.168.1.50,8.74,68.3,1019.0,[],96.0,45764,1,0,75,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4925,192.168.1.50,12.84,35.0,1010.0,[],21.0,13484,2,0,22,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4943,192.168.1.50,14.61,47.6,1024.0,[],124.0,0,0,0,115,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4772,192.168.1.50,15.21,50.6,1015.0,[],68.0,25704,2,0,120,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4903,192.168.1.50,9.49,78.6,1018.0,[],102.0,34888,4,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4975,192.168.1.50,24.4,73.8,1016.0,[],77.0,39062,4,0,143,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4091,192.168.1.50,9.11,54.8,1024.0,[],124.0,0,0,0,204,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4543,192.168.1.50,9.55,78.6,1023.0,[],44.0,0,0,0,111,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4592,192.168.1.50,22.89,65.6,1019.0,[],90.0,51650,4,0,263,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4098,192.168.1.50,12.12,59.1,1029.0,[],150.0,0,0,0,8,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4343,192.168.1.50,10.29,42.4,1019.0,[],53.0,0,0,0,46,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4389,192.168.1.50,3.2,53.4,1029.0,[],61.0,0,0,0,93,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4546,192.168.1.50,30.7,54.0,1019.0,[],99.0,37279,11,0,175,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4683,192.168.1.50,6.47,49.3,1016.0,[],40.0,61559,3,0,148,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4127,192.168.1.50,19.43,32.1,1012.0,[],90.0,0,0,0,291,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4160,192.168.1.50,8.1,68.6,1017.0,[],62.0,0,0,0,259,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4674,192.168.1.50,19.98,66.5,1014.0,[],21.0,17698,5,0,67,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4974,192.168.1.50,22.99,69.7,1029.0,[],89.0,0,0,0,19,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4208,192.168.1.50,13.74,46.0,1019.0,[],37.0,0,0,0,186,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4264,192.168.1.50,7.39,71.4,1017.0,[],126.0,0,0,0,132,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4524,192.168.1.50,14.82,33.0,1013.0,[],98.0,18206,3,0,259,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4678,192.168.1.50,16.22,62.0,1030.0,[],14.0,1534,1,0,233,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4778,192.168.1.50,16.41,77.8,1029.0,[],74.0,37324,1,0,275,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4980,192.168.1.50,32.64,67.9,1024.0,[],126.0,8998,8,0,193,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4349,192.168.1.50,15.45,56.5,1028.0,[],7.0,55065,9,0,169,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4401,192.168.1.50,21.6,57.4,1012.0,[],80.0,18480,1,0,230,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4614,192.168.1.50,20.81,54.8,1011.0,[],70.0,32545,5,0,178,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4653,192.168.1.50,29.42,50.4,1026.0,[],51.0,1254,10,0,259,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4921,192.168.1.50,16.32,40.5,1030.0,[],73.0,62441,1,0,24,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4282,192.168.1.50,13.25,68.2,1025.0,[],8.0,36289,5,0,67,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4407,192.168.1.50,8.12,44.2,1010.0,[],9.0,17270,3,0,106,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4696,192.168.1.50,16.34,47.3,1030.0,[],17.0,30434,3,0,170,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4845,192.168.1.50,22.63,88.3,997.0,[],23.0,3672,0,691,230,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4754,192.168.1.50,17.56,55.4,1029.0,[],88.0,0,0,0,214,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4972,192.168.1.50,20.2,61.5,1015.0,[],17.0,13984,9,0,205,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
5053,192.168.1.50,7.55,76.5,1019.0,[],63.0,0,0,0,174,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4068,192.168.1.50,5.95,54.7,1015.0,[],81.0,0,0,0,48,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4309,192.168.1.50,15.05,53.3,1014.0,[],60.0,20887,4,0,40,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4415,192.168.1.50,4.03,64.0,1028.0,[],101.0,0,0,0,129,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4488,192.168.1.50,2.59,65.5,1020.0,[],72.0,0,0,0,246,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4621,192.168.1.50,18.67,53.7,1020.0,[],11.0,0,0,0,276,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4646,192.168.1.50,21.84,93.4,1001.0,[],21.0,3611,1,103,173,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4137,192.168.1.50,18.58,69.9,1021.0,[],58.0,0,0,0,139,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4202,192.168.1.50,8.04,51.7,1025.0,[],15.0,0,0,0,107,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4212,192.168.1.50,11.83,56.2,1010.0,[],99.0,63322,3,0,153,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4292,192.168.1.50,12.58,65.0,1014.0,[],77.0,44420,2,0,217,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4707,192.168.1.50,6.28,74.6,1024.0,[],101.0,0,0,0,255,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4857,192.168.1.50,18.39,62.6,1022.0,[],44.0,47904,3,0,253,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4950,192.168.1.50,11.81,60.1,1017.0,[],17.0,0,0,0,189,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
5004,192.168.1.50,20.12,58.2,1027.0,[],67.0,36192,5,0,125,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
5042,192.168.1.50,17.7,45.2,1010.0,[],107.0,4326,2,0,183,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4167,192.168.1.50,15.42,32.0,1017.0,[],140.0,0,0,0,146,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4274,192.168.1.50,6.82,46.8,1016.0,[],103.0,0,0,0,105,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4521,192.168.1.50,10.43,58.6,1025.0,[],119.0,0,0,0,50,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4875,192.168.1.50,17.79,78.0,1022.0,[],95.0,0,0,0,85,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4962,192.168.1.50,8.2,51.7,1017.0,[],83.0,0,0,0,167,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4356,192.168.1.50,11.65,77.2,1010.0,[],107.0,0,0,0,93,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4594,192.168.1.50,25.98,38.4,1029.0,[],32.0,52305,6,0,253,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4745,192.168.1.50,24.5,50.2,1017.0,[],7.0,46953,5,0,196,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4866,192.168.1.50,26.73,61.9,1010.0,[],139.0,57855,8,0,81,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
5078,192.168.1.50,22.08,40.5,1028.0,[],69.0,44912,1,0,189,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4114,192.168.1.50,22.08,60.0,1016.0,[],26.0,16253,4,0,36,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4467,192.168.1.50,22.2,32.7,1025.0,[],40.0,62652,11,0,261,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4844,192.168.1.50,30.69,55.9,1026.0,[],95.0,64386,1,0,114,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4752,192.168.1.50,22.02,39.0,1026.0,[],68.0,1289,3,0,280,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4759,192.168.1.50,10.61,41.2,1030.0,[],22.0,0,0,0,112,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4808,192.168.1.50,13.64,66.5,1013.0,[],75.0,55296,4,0,41,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4850,192.168.1.50,29.67,48.8,1030.0,[],39.0,54440,5,0,142,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4970,192.168.1.50,15.03,47.2,1014.0,[],130.0,29709,4,0,220,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4162,192.168.1.50,10.06,32.9,1018.0,[],140.0,0,0,0,144,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4215,192.168.1.50,0.82,50.0,1030.0,[],86.0,0,0,0,185,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4368,192.168.1.50,8.28,39.5,1018.0,[],109.0,0,0,0,117,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4611,192.168.1.50,18.61,48.5,1014.0,[],85.0,62348,11,0,133,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
4837,192.168.1.50,22.13,34.2,1027.0,[],150.0,47222,7,0,300,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
